records,,,,,,,,,,,,,,
4:8:2022 [anarchistposters] What Color is your Flag When it Burns? -fire-.png, Carceral Imagery: Flags  , Carceral Imagery: Police Imagery  , Carceral Imagery: Police Imagery : Thin Blue Line TBL  , Elements: Fire  , Elements: miscellaneous (8),,,,,,,,,
21761765_10155792312556934_7829353027008456332_n.jpg, Art: miscellaneous (11)  , Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Protests/Marches: miscellaneous  , Slogans: No Jails/Bail,,,,,,,,,
21765356_10155792312521934_4894163572440022571_n.jpg, Art: miscellaneous (11)  , Community: miscellaneous (3)  , Community: Organizations  , Community: Organizations: SONG,,,,,,,,,,
22366272_144804029468280_5040518712688207212_n.jpg, Art: miscellaneous (11)  , Community: Organizations: MPD150  , RJ/TJ,,,,,,,,,,,
22528600_146371435978206_8693871774548443923_o.jpg, Art: miscellaneous (11)  , Art: Posters  , Community: Schools  , Environment  , Events  , Geography: Minneapolis  , World-building: miscellaneous (6),,,,,,,
22730258_1668245993246031_779074447253119066_n.png,,,,,,,,,,,,,,
24130036_156942451587771_4440099486369125140_n.jpg,,,,,,,,,,,,,,
25508137_163707654244584_2890282845247717625_n.jpg,,,,,,,,,,,,,,
25994508_165283030753713_3744737207889227419_n.jpg, Archival/Era: 1960s  , Archival/Era: miscellaneous (9)  , Community: miscellaneous (3)  , Violence: Police Violence,,,,,,,,,,
26240908_167154343899915_3970528792094965880_o.jpg,,,,,,,,,,,,,,
118454673_4526845724023024_466449035310043034_n.jpg, Art: miscellaneous (11)  , Carceral Imagery: Police Imagery  , Violence: Police Violence,,,,,,,,,,,
119523238_10157179928536637_4708971081377085168_n.jpg, Affect: Humor  , Art: miscellaneous (11)  , Community: miscellaneous (3)  , Infrastructure/Needs: miscellaneous (10)  , Slogans: miscellaneous (7)  , World-building: miscellaneous (6),,,,,,,,
161027161209-03-dakota-access-pipeline-1027-exlarge-169.jpg, Elements: Fire  , Elements: miscellaneous (8)  , Violence: Police Violence,,,,,,,,,,,
636131337926542364-1526519429_AP_mandan_north_dakota_pipeline_protest_jt_161022_16x9_992.jpg, Carceral Imagery: Police Imagery  , Elements: Earth  , Protests/Marches: miscellaneous  , Violence: Police Violence,,,,,,,,,,
636662914980197597-AbolishIce-01.jpg, Art: Billboards  , Carceral Imagery: Police Imagery  , Carceral Imagery: Police Imagery : ICE  , Slogans: miscellaneous (7)  , Slogans: No Jails/Bail,,,,,,,,,
AART_Abolition_2021_acrylic-on-canvas_-35x78_FCArtonAbolition-1568x723.jpg, Art: miscellaneous (11)  , Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Elements: Air  , Elements: miscellaneous (8)  , Elements: Sky/Void,,,,,,,
abolish_border_imperialism_program.jpg, Archival/Era: 2010s  , Events  , Geography: Minneapolis,,,,,,,,,,,
AbolitionConferencePoster_smaller.jpg,,,,,,,,,,,,,,
ACLU-people-not-prisons.jpg, Art: Billboards  , Slogans: miscellaneous (7),,,,,,,,,,,,
adrienne-hungerwallposter-detail1.jpg, Archival/Era: 2010s  , Art: miscellaneous (11)  , Art: Posters  , Carceral Imagery: Prison Imagery  , Carceral Imagery: Prison Imagery: Bars  , Elements: Sky/Void: Rainbows,,,,,,,,
amaryllisvisiting-e1403617789626.jpg, Art: miscellaneous (11)  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Carceral Imagery: Prison Imagery: Bars  , Elements: Water  , Environment  , World-building: miscellaneous (6),,,,,,,
Amor-Y.jpg, Art: miscellaneous (11)  , Elements: Sky/Void,,,,,,,,,,,,
ap_17069643612157_wide-cd45289efe80711339fcda77b800c2cc4b7c4774-s700-c85.jpg, Protests/Marches: miscellaneous,,,,,,,,,,,,,
ap-border-deaths-4_3.jpg,,,,,,,,,,,,,,
Background.jpg,,,,,,,,,,,,,,
billydee-e1297894269395.jpg, Art: miscellaneous (11)  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , World-building: miscellaneous (6),,,,,,,,,,
billypicismental.jpg, Art: miscellaneous (11)  , Carceral Imagery: Police Imagery  , Infrastructure/Needs: miscellaneous (10),,,,,,,,,,,
birdswire.jpg, Art: miscellaneous (11)  , Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Elements: Earth  , Elements: Earth: Animals  , Elements: Earth: Animals: Birds,,,,,,,,
Black August Bail Out.jpg, Protests/Marches: miscellaneous  , Slogans: miscellaneous (7),,,,,,,,,,,,
blackandwhiteflyerenglish.png, Archival/Era: 2010s  , Art: miscellaneous (11)  , Events,,,,,,,,,,,
BrettStory_TPITL_Poster18x24_Laurels.jpg, Academia: Scholars: Brett Story  , Art: miscellaneous (11)  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery,,,,,,,,,,
buck.jpg,,,,,,,,,,,,,,
byp100.jpg, Protests/Marches: miscellaneous  , Slogans: miscellaneous (7),,,,,,,,,,,,
California-billboard-‘Welcome-to-America-home-to-5-of-the-world’s-people-25-of-the-world’s-prisoners’-2011-by-NAACP.jpg, Art: Billboards  , Carceral Imagery: miscellaneous (5)  , World-building: miscellaneous (6),,,,,,,,,,,
California-prisoner-hunger-strike-solidarity-rally-Irma-Hedlin-mother-of-two-hunger-strikers-at-Pelican-Bay-speaks-10..., Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Community: miscellaneous (3)  , Protests/Marches: Megaphone  , Protests/Marches: miscellaneous,,,,,,,,,
CautionSign-IllegalsCrossing.jpg,,,,,,,,,,,,,,
cf1fb44f9368d9195abd5a59967505d1.jpg, Art: miscellaneous (11)  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Carceral Imagery: Prison Imagery: Bars,,,,,,,,,,
ChicagoACTCollective_CopsOutOfSchools-Ivan-Arenas-2164x2800 copy.png, Carceral Imagery: miscellaneous (5)  , Community: Schools  , Slogans: miscellaneous (7),,,,,,,,,,,
cr-conference.jpg, Art: miscellaneous (11)  , Events  , Geography: Chicago,,,,,,,,,,,
cropped-cropped-uc_banner.jpg, Academia: miscellaneous (4)  , Protests/Marches: miscellaneous  , World-building: miscellaneous (6),,,,,,,,,,,
CURB-Poster-Final-_O-copy-518x800.jpg, Art: miscellaneous (11)  , Art: Posters  , Community: miscellaneous (3)  , Infrastructure/Needs: miscellaneous (10)  , Protests/Marches: Megaphone  , Protests/Marches: miscellaneous  , Protests/Marches: Power Fist  , World-building: miscellaneous (6),,,,,,
DangerPolice-cover.jpg, Archival/Era: 2010s  , Art: miscellaneous (11)  , Art: Posters  , Carceral Imagery: Handcuffs  , Carceral Imagery: Police Imagery,,,,,,,,,
dapl_protectors.jpg,,,,,,,,,,,,,,
DF29C750-6489-4055-AA49-817E99FE320E.jpg, Art: miscellaneous (11)  , Carceral Imagery: Prison Imagery  , Community: miscellaneous (3)  , RJ/TJ,,,,,,,,,,
Durham pushback against 70 million dollar police headquarters.jpg, Protests/Marches: miscellaneous  , Slogans: miscellaneous (7)  , World-building: miscellaneous (6),,,,,,,,,,,
EcAgafRXQAAkW8U.jpg, Art: miscellaneous (11)  , Art: Posters  , Slogans: miscellaneous (7)  , World-building: miscellaneous (6),,,,,,,,,,
els-ned-dougherty-team2.jpg, Art: Border Wall Art,,,,,,,,,,,,,
ErKYtJ7XEAAdJ4w.jpg, Art: miscellaneous (11),,,,,,,,,,,,,
family-behind-bars-242x300.jpg, Art: miscellaneous (11)  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery,,,,,,,,,,,
freemarissa1-e1392790674566.jpg, Art: miscellaneous (11)  , Protests/Marches: miscellaneous  , Slogans: BLM  , Slogans: miscellaneous (7),,,,,,,,,,
Fig 1.1.png, Art: miscellaneous (11)  , Community: miscellaneous (3)  , RJ/TJ,,,,,,,,,,,
Fuck the cops - my grief is not a call for policing.jpg, Carceral Imagery: Police Imagery  , Protests/Marches: miscellaneous  , Slogans: FTP  , Slogans: miscellaneous (7),,,,,,,,,,
Graphic_for_NBT_plays_t580.jpg, Art: miscellaneous (11)  , Slogans: BLM  , Slogans: BLM: Trayvon Martin,,,,,,,,,,,
harpersphoto1.jpg, Carceral Imagery: Prison Imagery  , Carceral Imagery: Prison Imagery: Bars,,,,,,,,,,,,
Highlander-1.jpg, Community: miscellaneous (3)  , Community: Organizations  , Community: Organizations: Highlander,,,,,,,,,,,
hurricane-katrina-victims_water_rising_roof.jpg, Elements: miscellaneous (8)  , Elements: Water  , Environment  , Infrastructure/Needs: miscellaneous (10),,,,,,,,,,
i-am-trayvon.jpg, Art: miscellaneous (11)  , Art: Posters  , Slogans: BLM  , Slogans: BLM: Trayvon Martin,,,,,,,,,,
image001.png, Academia: miscellaneous (4)  , Events  , Geography: Chicago,,,,,,,,,,,
images-1.png, Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Carceral Imagery: Prison Imagery: Bars  , Elements: Earth: Animals  , Elements: Earth: Animals: Birds,,,,,,,,,
images-2.png, Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Community: Organizations  , Community: Organizations: Critical Resistance,,,,,,,,,
images.png, Community: Organizations  , Elements: Air  , Elements: Earth  , Elements: Earth: Animals  , Elements: Earth: Animals: Birds,,,,,,,,,
imagine-no-506.jpg, Art: miscellaneous (11)  , Slogans: miscellaneous (7)  , Slogans: No Jails/Bail  , World-building: Peace,,,,,,,,,,
IMG_0722.png, Affect: Humor  , Art: miscellaneous (11)  , Elements: Fire  , Slogans: miscellaneous (7),,,,,,,,,,
IMG_0723.jpg, Carceral Imagery: Police Imagery  , Elements: Fire  , Violence: Police Violence,,,,,,,,,,,
IMG_0952.jpg,,,,,,,,,,,,,,
IMG_1252.jpg, Art: Billboards  , Community: miscellaneous (3)  , Slogans: BLM,,,,,,,,,,,
IMG_1809.jpg, Art: miscellaneous (11)  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Carceral Imagery: Prison Imagery: Bars  , Elements: Air  , Elements: Earth  , Elements: Earth: Animals  , Elements: Earth: Animals: Birds  , Elements: miscellaneous (8)  , Environment,,,,
IMG_4057.jpg, Affect: Humor  , Elements: Fire,,,,,,,,,,,,
IMG_5646.jpg, Archival/Era: miscellaneous (9)  , Community: Organizations  , Community: Organizations: Highlander,,,,,,,,,,,
IMG_5648.jpg, Archival/Era: miscellaneous (9)  , Community: miscellaneous (3)  , Community: Safety  , Protests/Marches: miscellaneous,,,,,,,,,,
IMG_8879.jpg, Affect: Humor  , Slogans: FTP  , Slogans: miscellaneous (7),,,,,,,,,,,
Josh_FTABillboard_HorizontalJosh_FTABillboard_Horizontal_E.jpg, Art: Billboards  , Slogans: miscellaneous (7)  , Slogans: No Jails/Bail,,,,,,,,,,,
JS_FreeThemAll1500.gif, Art: miscellaneous (11)  , Slogans: miscellaneous (7),,,,,,,,,,,,
lawsarent2_1500.jpg, Crime/Law Breaking,,,,,,,,,,,,,
may-daysmall-250x380.jpg, Art: miscellaneous (11)  , Carceral Imagery: Barb Wire/Fences/Walls  , Elements: Earth  , Elements: Earth: Animals  , Elements: Earth: Animals: Birds,,,,,,,,,
Melanie_Jesus_NEA_940.jpg, Academia: miscellaneous (4)  , Art: miscellaneous (11)  , Art: Posters  , Community: Organizations: Dignidad Rebelde  , Community: Schools  , Protests/Marches: Megaphone,,,,,,,,
mpd150-cloud-chart-cleaned-up.png, Community: miscellaneous (3)  , Community: Organizations  , Community: Organizations: MPD150  , RJ/TJ  , World-building: miscellaneous (6),,,,,,,,,
mural.jpg, Art: miscellaneous (11)  , Art: Mural  , Carceral Imagery: Police Imagery  , Carceral Imagery: Police Imagery : ICE  , Community: Schools  , Elements: Earth  , Slogans: No One Is Illegal,,,,,,,
Nashville bail out.jpg, Protests/Marches: miscellaneous  , Slogans: miscellaneous (7)  , Slogans: No Jails/Bail,,,,,,,,,,,
native-pipeline-protest.jpg, Protests/Marches: miscellaneous  , Protests/Marches: Power Fist,,,,,,,,,,,,
ND+pipeline+protests.jpg, Carceral Imagery: Police Imagery  , Protests/Marches: miscellaneous  , Violence: Police Violence,,,,,,,,,,,
nlsnapshotcover.jpg, Archival/Era: 2010s  , Carceral Imagery: miscellaneous (5)  , World-building: miscellaneous (6),,,,,,,,,,,
no-exceptions-harriet-tubman-house-nashville-tennessee-prison-ministry-jeannie-alexander-mass-incarceration-abolition...,,,,,,,,,,,,,,
no-one-is-illegal-favianna-rodriguez.jpg, Art: miscellaneous (11)  , Slogans: miscellaneous (7)  , Slogans: No One Is Illegal,,,,,,,,,,,
NoSelvesToDefend_v5-page-024-e1400043810862.jpg, Slogans: BLM,,,,,,,,,,,,,
Original_eye.jpg,,,,,,,,,,,,,,
Photo from the 2016 LGP silent protest of the Letcher Prison at the SOAR _Innovation_ Summit..jpg, Carceral Imagery: Prison Imagery  , Protests/Marches: miscellaneous  , Slogans: miscellaneous (7)  , Slogans: No Jails/Bail,,,,,,,,,,
pict48.jpg, Art: Border Wall Art  , Carceral Imagery: Barb Wire/Fences/Walls,,,,,,,,,,,,
PNG image 3.png, Infrastructure/Needs: miscellaneous (10)  , Relationships: Mamas and Motherhood,,,,,,,,,,,,
PNG image 4.png, RJ/TJ  , Slogans: DDD,,,,,,,,,,,,
PNG image 28.png, Art: miscellaneous (11)  , Slogans: DDD  , Slogans: miscellaneous (7),,,,,,,,,,,
PNG image 39.png, Art: miscellaneous (11)  , Community: Organizations  , Community: Organizations: Critical Resistance  , Elements: Earth  , Elements: Earth: Animals: Birds  , Protests/Marches: miscellaneous,,,,,,,,
posters_431980b.jpg, Art: miscellaneous (11)  , Art: Posters  , Slogans: BLM  , Slogans: BLM: Trayvon Martin,,,,,,,,,,
prison-fistsmaller-252x140.gif,,,,,,,,,,,,,,
Prison-Justice-Flyer-no-date.png, Archival/Era: 2010s  , Events  , Geography: Appalachia,,,,,,,,,,,
Private-prison-protest-screenshot.jpg, Protests/Marches: miscellaneous  , Slogans: miscellaneous (7),,,,,,,,,,,,
Prisoner-Writings-A5-.jpg, Archival/Era: 2010s  , Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Elements: Earth: Animals  , Elements: Earth: Animals: Birds,,,,,,,,
protest_block-1.jpg, Protests/Marches: miscellaneous,,,,,,,,,,,,,
Queers+Demand+a+World+WIthout+Prisons.jpg, Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: Prison Imagery  , Elements: Earth: Animals: Birds  , Slogans: No Jails/Bail  , World-building: miscellaneous (6),,,,,,,,,
reform v. abolition - critical resistance.jpg, Community: Organizations  , Community: Organizations: Critical Resistance  , RJ/TJ,,,,,,,,,,,
sacred-camp.jpg, Environment  , Protests/Marches: miscellaneous  , Protests/Marches: Power Fist,,,,,,,,,,,
Screen Shot 2017-01-13 at 3.32.17 PM.png, Carceral Imagery: Police Imagery  , Carceral Imagery: Police Imagery : ICE  , Community: Schools  ," Geography: Durham, NC  ", Protests/Marches: miscellaneous  , Protests/Marches: Power Fist  , Slogans: BLM  , Slogans: DDD,,,,,,
Screen Shot 2017-01-13 at 3.33.38 PM.png, Community: miscellaneous (3)  , Events  ," Geography: Durham, NC",,,,,,,,,,,
Screen Shot 2017-09-29 at 8.51.34 AM.png, Art: miscellaneous (11)  , Geography: Pennsylvania  , RJ/TJ,,,,,,,,,,,
Screen Shot 2017-10-06 at 8.19.18 PM.png, Art: miscellaneous (11)  , Carceral Imagery: Police Imagery  , Carceral Imagery: Police Imagery : Car  , Elements: Earth  , Elements: Earth: Growth  , Geography: Minneapolis,,,,,,,,
Screen Shot 2017-10-16 at 9.04.24 AM.png, Community: miscellaneous (3)  , Community: Organizations,,,,,,,,,,,,
Screen Shot 2017-10-24 at 2.31.37 PM.png, Community: miscellaneous (3)  , Community: Organizations  , Community: Safety,,,,,,,,,,,
Screen Shot 2017-10-28 at 9.44.10 AM.png, Archival/Era: miscellaneous (9)  , Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5),,,,,,,,,,,
Screen Shot 2019-12-31 at 3.49.14 PM.png, Community: miscellaneous (3)  , Community: Safety  , Infrastructure/Needs: miscellaneous (10)  , World-building: miscellaneous (6),,,,,,,,,,
Screen Shot 2019-12-31 at 3.49.29 PM.png, Community: miscellaneous (3)  , Community: Safety  , Infrastructure/Needs: miscellaneous (10)  , World-building: miscellaneous (6),,,,,,,,,,
Screen Shot 2019-12-31 at 3.49.49 PM.png, Community: miscellaneous (3)  , Community: Safety  , Infrastructure/Needs: miscellaneous (10)  , World-building: miscellaneous (6),,,,,,,,,,
Screen Shot 2019-12-31 at 3.50.02 PM.png, Community: miscellaneous (3)  , Community: Safety  , Infrastructure/Needs: miscellaneous (10)  , World-building: miscellaneous (6),,,,,,,,,,
Screen Shot 2020-01-13 at 6.00.30 AM.png, Community: Accountability  , Community: miscellaneous (3)  , Community: Organizations  , Community: Safety  , RJ/TJ,,,,,,,,,
Screen Shot 2020-01-24 at 12.49.25 PM.png, Art: Artisits  , Art: Artisits: Ricardo Levins Morales  , Art: miscellaneous (11)  , Art: Posters  , Relationships: Mamas and Motherhood  , Slogans: BLM  , Slogans: BLM: Trayvon Martin,,,,,,,
Screen Shot 2020-02-02 at 9.31.16 AM.png, Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Elements: Earth  , Elements: Earth: Animals  , Elements: Earth: Animals: Birds  , Elements: miscellaneous (8),,,,,,,,
Screen Shot 2020-02-02 at 9.32.16 AM.png, Academia: miscellaneous (4)  , Community: miscellaneous (3)  , Slogans: No Jails/Bail,,,,,,,,,,,
Screen Shot 2020-02-18 at 2.46.39 PM.png,,,,,,,,,,,,,,
Screen Shot 2020-02-18 at 2.50.56 PM.png,,,,,,,,,,,,,,
Screen Shot 2020-06-08 at 12.49.07 PM.png, Art: miscellaneous (11)  , Community: miscellaneous (3)  , RJ/TJ  , Slogans: BLM: Eric Garner,,,,,,,,,,
Screen Shot 2020-08-31 at 6.44.49 AM.png, Academia: miscellaneous (4)  , Academia: UTK Campus  , Academia: UTK Campus: UT  , Archival/Era: miscellaneous (9)  , Geography: Knoxville  , Slogans: BLM,,,,,,,,
Screen Shot 2020-09-17 at 12.16.05 PM.png, Affect: Humor  , Art: miscellaneous (11)  , Elements: Fire  , Elements: miscellaneous (8)  , Protests/Marches: miscellaneous  , Violence: Police Violence,,,,,,,,
Screen Shot 2020-09-22 at 7.40.50 AM.png, Archival/Era: 2020s  , Archival/Era: miscellaneous (9)  , Slogans: DDD  , Slogans: miscellaneous (7),,,,,,,,,,
Screen Shot 2020-09-26 at 11.02.41 AM.png, Community: Accountability  , Community: miscellaneous (3)  , RJ/TJ,,,,,,,,,,,
Screen Shot 2020-09-26 at 11.21.39 AM.png, Community: Accountability  , Community: miscellaneous (3)  , Protests/Marches: Power Fist  , RJ/TJ,,,,,,,,,,
Screen Shot 2020-10-23 at 2.55.52 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: Accountability  , Community: miscellaneous (3)  , RJ/TJ  , Violence: Police Violence,,,,,,,,
Screen Shot 2020-10-23 at 2.56.03 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: miscellaneous (3)  , RJ/TJ,,,,,,,,,,
Screen Shot 2020-10-23 at 2.56.12 PM.png, Art: miscellaneous (11)  , Art: Posters  , RJ/TJ,,,,,,,,,,,
Screen Shot 2020-10-23 at 2.56.18 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: Accountability  , RJ/TJ,,,,,,,,,,
Screen Shot 2020-10-23 at 2.56.25 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: Accountability  , Community: miscellaneous (3)  , RJ/TJ,,,,,,,,,
Screen Shot 2020-10-23 at 2.56.32 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: Accountability  , Community: miscellaneous (3)  , RJ/TJ,,,,,,,,,
Screen Shot 2020-10-23 at 2.56.44 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: Accountability  , Community: miscellaneous (3)  , RJ/TJ,,,,,,,,,
Screen Shot 2020-10-23 at 2.57.06 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: Accountability  , RJ/TJ,,,,,,,,,,
Screen Shot 2020-12-28 at 7.39.56 AM.png, Art: Graffiti  , Art: miscellaneous (11)  ," Geography: Ferguson, MI",,,,,,,,,,,
Screen Shot 2021-02-27 at 5.24.40 PM.png, Apparel/Embodiment  , RJ/TJ  , World-building: miscellaneous (6),,,,,,,,,,,
Screen Shot 2021-02-27 at 5.26.21 PM.png,,,,,,,,,,,,,,
Screen Shot 2021-02-27 at 5.26.40 PM.png, Art: miscellaneous (11)  , Protests/Marches: Power Fist  , RJ/TJ,,,,,,,,,,,
Screen Shot 2021-02-27 at 5.27.18 PM.png, Art: miscellaneous (11)  , Art: Posters  , Community: miscellaneous (3)  , Protests/Marches: miscellaneous,,,,,,,,,,
Screen Shot 2021-02-27 at 5.28.12 PM.png,,,,,,,,,,,,,,
Screen Shot 2021-02-27 at 5.29.21 PM.png, Art: miscellaneous (11)  , Art: Posters  , RJ/TJ,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.26.00 AM.png, Art: miscellaneous (11)  , Carceral Imagery: Police Imagery  , Carceral Imagery: Police Imagery : Car  , Community: miscellaneous (3),,,,,,,,,,
Screen Shot 2021-08-30 at 11.26.10 AM.png, Art: miscellaneous (11),,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.26.18 AM.png, Art: miscellaneous (11),,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.26.27 AM.png, Art: miscellaneous (11),,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.26.33 AM.png, Art: miscellaneous (11)  , Carceral Imagery: Police Imagery  , Carceral Imagery: Police Imagery : Car  , Violence: Police Violence,,,,,,,,,,
Screen Shot 2021-08-30 at 11.26.40 AM.png, Art: miscellaneous (11),,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.26.52 AM.png, Art: miscellaneous (11),,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.27.02 AM.png, Art: miscellaneous (11)  , World-building: Peace,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.27.11 AM.png, Art: miscellaneous (11)  , World-building: Peace,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.27.21 AM.png, Art: miscellaneous (11)  , Elements: Sky/Void: Rainbows,,,,,,,,,,,,
Screen Shot 2021-08-30 at 11.27.37 AM.png, Art: miscellaneous (11)  , Protests/Marches: miscellaneous  , Slogans: No Jails/Bail  , World-building: Peace,,,,,,,,,,
Screen Shot 2021-12-25 at 11.28.10 AM.png, World-building: miscellaneous (6),,,,,,,,,,,,,
Screen Shot 2021-12-27 at 12.35.32 PM.png,,,,,,,,,,,,,,
Screen Shot 2021-12-27 at 12.37.01 PM.png, Art: Graffiti  , Art: miscellaneous (11)  , Elements: Fire  , Slogans: No Jails/Bail,,,,,,,,,,
Screen Shot 2021-12-27 at 12.38.20 PM.png, Art: miscellaneous (11)  , Art: Posters  , Elements: Earth: Growth  , Environment  , Slogans: No Jails/Bail,,,,,,,,,
Screen Shot 2021-12-27 at 12.40.33 PM.png, Carceral Imagery: Handcuffs  , Carceral Imagery: miscellaneous (5)  , Elements: Earth  , Elements: Earth: Growth  , Elements: Sky/Void  , Elements: Sky/Void: Clouds  , Slogans: miscellaneous (7),,,,,,,
Screen Shot 2021-12-27 at 12.42.35 PM.png, Art: miscellaneous (11)  , Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Elements: Earth  , Elements: Earth: Animals  , Elements: Earth: Animals: Butterflies  , Elements: Earth: Animals: Whales  , Environment,,,,,,
Screen Shot 2021-12-27 at 12.42.50 PM.png, Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Carceral Imagery: Prison Imagery: Bars  , Slogans: No Jails/Bail,,,,,,,,,,
Screen Shot 2021-12-28 at 10.02.52 AM.png,,,,,,,,,,,,,,
Screen Shot 2021-12-28 at 10.03.37 AM.png,,,,,,,,,,,,,,
Screen Shot 2021-12-28 at 10.04.37 AM.png, Art: miscellaneous (11)  , Protests/Marches: miscellaneous,,,,,,,,,,,,
Screen Shot 2021-12-29 at 1.28.54 PM.png, Art: miscellaneous (11),,,,,,,,,,,,,
Screen Shot 2021-12-29 at 1.29.57 PM.png, Art: miscellaneous (11)  , Elements: Air  , Elements: Earth  , Elements: Earth: Animals  , Elements: Sky/Void  , Elements: Sky/Void: Clouds  , Violence: Police Violence,,,,,,,
Screen Shot 2022-01-02 at 7.16.00 PM.png, Academia: miscellaneous (4)  , Academia: Scholars  , Slogans: miscellaneous (7),,,,,,,,,,,
Screen Shot 2022-01-02 at 7.17.58 PM.png, Art: Billboards  , Violence: Police Violence,,,,,,,,,,,,
Screen Shot 2022-01-02 at 7.18.56 PM.png, Art: miscellaneous (11)  , Elements: Earth  , Elements: Earth: Animals  , Elements: Earth: Animals: Butterflies  , Elements: miscellaneous (8)  , Slogans: miscellaneous (7),,,,,,,,
Screen Shot 2022-01-02 at 7.21.25 PM.png, Art: miscellaneous (11)  , Art: Posters  , Elements: Earth  , Elements: Earth: Animals: Birds  , Elements: miscellaneous (8)  , Environment  , Events,,,,,,,
Screen Shot 2022-01-02 at 7.21.46 PM.png, Art: miscellaneous (11)  , Art: Posters  , Elements: Air  , Elements: Sky/Void  , Elements: Sky/Void: Clouds  , World-building: Peace,,,,,,,,
Screen Shot 2022-01-10 at 1.09.18 PM.png, Community: Safety  , Community: Schools,,,,,,,,,,,,
Screen Shot 2022-05-25 at 9.36.51 AM.png, Art: Graffiti  , Art: miscellaneous (11)  , Art: Mural  , Elements: Fire  , Elements: miscellaneous (8)  , Labor  , Protests/Marches: miscellaneous,,,,,,,
Screen Shot 2022-05-25 at 9.51.35 AM.png,,,,,,,,,,,,,,
Screen Shot 2022-05-25 at 9.57.52 AM.png, Affect: Humor  , Art: Graffiti  , Art: miscellaneous (11)  , Carceral Imagery: Police Imagery  , Elements: Fire  , Elements: miscellaneous (8)  , Geography: Minneapolis  , Protests/Marches: miscellaneous,,,,,,
Screen Shot 2022-05-25 at 10.12.08 AM.png, Carceral Imagery: Barb Wire/Fences/Walls  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery  , Elements: miscellaneous (8)  , Elements: Water  , Environment,,,,,,,,
Screen Shot 2022-05-25 at 10.19.26 AM.png, Art: Graffiti  , Art: miscellaneous (11)  , Carceral Imagery: Police Imagery  , Slogans: miscellaneous (7),,,,,,,,,,
Screen Shot 2022-05-25 at 10.23.45 AM.png, Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Police Imagery  , Violence: Police Violence,,,,,,,,,,,
Screen_Shot_2016-09-08_at_6.51.41_PM_391f2876-fa4a-4a1b-93cb-2b962717c951_1024x1024.png, Elements: Earth: Land Back/Pipelines  , Elements: miscellaneous (8)  , Environment  , Protests/Marches: miscellaneous  , Protests/Marches: Power Fist,,,,,,,,,
Screenshot 2015-04-12 17.04.34.png, Carceral Imagery: Handcuffs  , Carceral Imagery: miscellaneous (5)  , Carceral Imagery: Prison Imagery,,,,,,,,,,,
Screenshot 2015-04-17 08.50.54.png, Archival/Era: 2010s  , Protests/Marches: miscellaneous,,,,,,,,,,,,
Screenshot 2015-04-17 11.11.38.png, Art: miscellaneous (11)  , Carceral Imagery: miscellaneous (5)  , Community: Safety  , Infrastructure/Needs: miscellaneous (10)  , Slogans: No Jails/Bail,,,,,,,,,
